Title: VI719805148469395457
[00:25:10] 他也会告诉你你已经骑行了五分钟
[00:25:12] 虽然你从这个时候开了
[00:25:15] 所以他其实是这里面
[00:25:17] 看起来一个简单的交流
[00:25:19] 他其实是背后有一个现成
[00:25:21] 在做地动号的一个持续的
[00:25:24] 持续online的一个
[00:25:26] 地动号的一个记录
[00:25:28] 所以这个东西我觉得还是蛮重要的
[00:25:30] 如果我们所有东西都能够持续在场
[00:25:32] 对于用户来说
[00:25:34] 其实所有操作都可以省的
[00:25:36] 对于SIM我觉得其实也是蛮重要的
[00:25:38] 或者我们就通过某种情况去
[00:25:40] 通过WiFi和蓝牙接力
[00:25:42] 能够持续供载
[00:25:44] 这样的情况下
[00:25:46] 我觉得这个才是我每个人突破的点
[00:25:48] 如果通过这一个点
[00:25:50] 就哪怕我就是个游营
[00:25:52] 我觉得也无所谓
[00:25:54] 你觉得目前这个东西
[00:25:56] 看上去是
[00:25:58] 你觉得它应该长的样子吗
[00:26:00] 这个界面肯定不是吧
[00:26:02] 这个界面还可以吧
[00:26:04] 还可以吧
[00:26:07] 这个界面其实可以
[00:26:09] 和我们面前那长线的任务
[00:26:11] 每个人生活其实是单一的
[00:26:13] 不同的用户的时候也可以不一样
[00:26:15] 你的生活可能就是开会健身
[00:26:19] 他的生活可能就是
[00:26:21] 带娃上课
[00:26:23] 感情取关
[00:26:25] 对吧
[00:26:27] 他的生活可能就是两点一线
[00:26:29] 去接力讨论
[00:26:34] 下面有什么问题吗
[00:26:36] 提到user journey的东西
[00:26:38] 我没有说
[00:26:40] 可以开会这个样子
[00:26:42] 但是有两个问题
[00:26:44] 他们说你录比下一代
[00:26:46] 可能就不拍视频
[00:26:48] 视频不会再给用户看了
[00:26:50] 对他们是在做运营的
[00:26:53] 对他们就是
[00:26:55] 拍照片
[00:26:57] 做了
[00:26:59] 三代设备做给用户看
[00:27:01] 有项链这种
[00:27:03] 然后他就是
[00:27:05] 所有拍东西都是给你iPad
[00:27:07] 我觉得这肯定是一条路
[00:27:09] 这肯定是一条路
[00:27:11] 他们在这方面应该感受到比较极致
[00:27:13] 不考虑
[00:27:15] 别的小会议
[00:27:17] 肯定是要比较极致的路
[00:27:20] 所以我觉得
[00:27:24] 我们认为我们应该怎么去做
[00:27:26] 如果我们去考虑到那个生活的场景
[00:27:28] 我觉得是打过硬件公司的
[00:27:31] 打过硬件公司的
[00:27:33] 就在拍摄
[00:27:35] 拍摄玩法
[00:27:37] 就A1330-3和视频版plot
[00:27:39] 你肯定先干视频版plot
[00:27:41] 对
[00:27:43] 其实你剪辑就是靠
[00:27:45] 过去
[00:27:47] 就是
[00:27:49] 就是
[00:27:51] 怎么样
[00:27:53] 我
[00:27:55] 我拍的东西
[00:27:57] 我一定要
[00:27:59] 给AI看
[00:28:03] 不是只给AI看
[00:28:05] 我帮记录AI去帮我去
[00:28:07] 你解决
[00:28:09] 就主要给AI看
[00:28:11] 希望看到这事AI告诉我
[00:28:13] 我拍摄比不上A1330-3
[00:28:15] 也累了
[00:28:17] 那其实本身上我这个上头就是为AI准备
[00:28:19] 嗯
[00:28:22] 就是比如说用plot的人
[00:28:24] 那我总得凡分多少
[00:28:27] 是需要这个AI
[00:28:29] 我举个例子
[00:28:31] 就假如我出来开会
[00:28:33] 我这儿带了一个助理
[00:28:36] 那这个助理他其实
[00:28:38] 我每次开会过去各个场合会谈
[00:28:40] 都会带着他
[00:28:42] 那这个助理你想他干的事情是什么
[00:28:44] 在手机上备忘录
[00:28:46] 记一记
[00:28:48] 遇到关键的东西拍一拍
[00:28:50] 或是听到了记录了
[00:28:52] 今天来王总李总说
[00:28:54] 这个我们合作可能这个地方有问题
[00:28:56] 那你也可能记得这些点
[00:28:58] 但可能最后回到公司
[00:29:01] 或回到一些其他地方
[00:29:03] 你会问他对
[00:29:05] 你看这里面有没有信息
[00:29:07] 或者什么
[00:29:09] 所以我觉得我们就是这个助理
[00:29:11] 你说然后第二个情况下
[00:29:13] 我是个网红
[00:29:15] 我出去拍我提前写好的脚本拍摄的地方
[00:29:17] 这个我还带的其实就是摄影师
[00:29:19] 做录像
[00:29:21] 他要帮我做的是
[00:29:23] 各种我的装造物的状态
[00:29:25] 和运镜和各种拍摄
[00:29:27] 这就是两类设备的区别
[00:29:29] 你到底是带了一个摄影师
[00:29:31] 还是带了一个助理
[00:29:33] 但带一个助理
[00:29:35] 我在想他可能是不是
[00:29:37] 很多互动当中的信息
[00:29:39] 还是音频
[00:29:41] 但如果你要见到的是王总和李总
[00:29:43] 你今天是带了什么地方
[00:29:45] 那这些信息在交谈当中
[00:29:47] 如果没有出现的话
[00:29:49] 大家有可能通过文物形式
[00:29:51] 出现在比如说老板的日历上
[00:29:53] 助理他也能看到老板的日历
[00:29:55] 他可能从别的地方获取一些信息
[00:29:57] 就可以了
[00:30:00] 这可能是场景上,比如说你只关注音频上的plauder,录下来的音频,你不会做的很好。
[00:30:13] 但你如果把plauder上的音频,比如说跟autolook的calendar结合在一起,你分析出来的信息肯定会比单音频分析出来更好。
[00:30:22] 那现在问题就是,我们想用摄像头去取代,跟autolook结合这件事。
[00:30:32] 那它去取代的话,它能比我们作为autolook connector要做的更好吗?
[00:30:40] 我觉得应该是,autolook比如说能50%的场景,然后剩下的可能是一些线下,比如我们现在,现在我们这个会就没有在autolook上放。
[00:30:50] 对,但……
[00:30:54] 那autolook除了告诉你发生了这件事情,这个事情怎么发生,这个事情给你的人一个一些关键的提供的信息,情绪,包括视觉里面我们去写写画画的一些东西,它不会提供呀。
[00:31:07] 对,那刚刚你提到一个点,那可能视觉上它比autolook超帅了。
[00:31:13] 首先我们要明确一个点,助理的点,助理不是说替代你记忆和替代你的资本,它是和你一起。
[00:31:21] 它能够去……
[00:31:24] 和你一起去记忆,你也记住王总的这件事情,它也记住王总的这件事情,但它可能还记录了其他的一些小点。
[00:31:31] 可能你记的一些事情它没记住,它记的事情你没记住,但它跟你出来的职责就是它尽量就是把更多信息记录下来。
[00:31:40] 这是第一个点。
[00:31:41] 第二个点就是很多东西你记完之后,你可能今天还有其他事情,你可能不带这个助理,或者这个事情你可能就是忘了。
[00:31:50] 但是这个助理它会一直去给你,变成autolook。
[00:31:53] 变成其他的东西。
[00:31:55] 它会有一个持续的,根据你去做推迟的后续期限,帮你归线。
[00:32:03] 这个是一个替代的问题。
[00:32:06] 那我害怕的就是,这张图……
[00:32:10] 你现在问几句说这张图的必要性。
[00:32:12] 对,它在这种场景记录当中,如果它只占了百分之五,音频占了百分之五十,还有占了百分之四十五十各种connector。
[00:32:19] 那我们如果要把这个场景做好,应该先把这百分之四十五的connector给做好。
[00:32:24] 嗯。
[00:32:25] 为了这个场景,先把这百分之五的摄像头给做好。
[00:32:29] 就是你花了大成本,做了一个很小的价值。
[00:32:32] 嗯。
[00:32:33] 这里面其实就有一个点,就是使用用户体验的。
[00:32:35] 现在你看各种,在JPT也好,和各家也好,其实包括我们投稿的也好,你要做的事情就是连接。
[00:32:42] 你要连接Bluetooth,你要连接autolook,你要去连接很多东西。
[00:32:46] 对。
[00:32:47] 虽然对于极客来说,连接这个东西花了一两个小时也能搞成,但其实都是挺烦的。
[00:32:53] 但如果你持续的记录。
[00:32:54] 就比如3.5电路的会,到底这个会在日历上被取消,但是实际上有开,还是这个东西是临时约,没有在日历上。
[00:33:04] 这些场景都是你这个在场设备的独特优势。
[00:33:10] 第二个就是即使是这个autolook上约了,你这儿有路了,那你完全也可以通过这个路,不连接autolook,知道发生了这件事情。
[00:33:18] 对。
[00:33:20] 所以它其实通过记录是,不用让你去连接各种东西。
[00:33:25] 嗯。
[00:33:26] 这是一个理想情况。
[00:33:28] 嗯。
[00:33:29] 就理想情况。
[00:33:30] 考试给你都能做得很好。
[00:33:31] 这是第一点。
[00:33:32] 这是一个理想状态。
[00:33:33] 第二就是,我们在想象会有这些各种场景,但还没有验证出来。
[00:33:41] 就到底,比如说我一周20个会,我可能只有两个会我是约了没去参加的。
[00:33:49] 嗯。
[00:33:50] 剩下18个会我都是会约了就去参加的。
[00:33:52] 嗯。
[00:33:53] 对。
[00:33:54] 我。
[00:33:55] 但上头就只能帮我覆盖那两个会。
[00:33:57] 嗯。
[00:33:58] 那这两个会到底对我来说价值到底有多大。
[00:34:00] 嗯。
[00:34:01] 因为我们现在相当于这个场景,如果我们还一点还没做的话,我们就要从解决那两个会。
[00:34:06] 我觉得就是你真的还是要去对清楚,对上我们的目标是什么。
[00:34:09] 如果我们的目标是,真的就是让他一直能够去借用。
[00:34:12] 如果我们考核的目标就是,他带这个设备覆盖他这一个月生活的百分之多少,和覆盖他一天的百分之多少。
[00:34:20] 这个我觉得应该是我们对我们追求的目标。
[00:34:22] 嗯。
[00:34:23] 让他更多更长时间持续去带这个事情。
[00:34:26] 对对对。
[00:34:27] 对。
[00:34:28] 这也是我们能够去形成壁垒。
[00:34:29] 我们的算法,能,存在的壁垒和我们将来能够去形成差异化的点,或者能够去真正有更高价值的推理的结果产生的一个必然的结果。
[00:34:40] 我觉得必然要往这个方面走。
[00:34:42] 如果让这个事情发生,那所有东西其实就应该去靠这个东西去解决。
[00:34:48] 就是你不能假设他现在因为不好过,因为什么,我需要链接什么的。
[00:34:53] 我每天在这个会议里面只有两个会员去带他。
[00:34:57] 所以我就让他去通过保密的路口去解决剩下的那八个问题。
[00:35:01] 你还是再用这个方法去解决这个问题。
[00:35:03] 那用户对于用户来说,那最后的结果就是这两个会员都会带来的。
[00:35:08] 对啊。
[00:35:09] 嗯。
[00:35:10] 这就是要突破的点,不是绕开的点。
[00:35:16] 我是这么认为的。
[00:35:17] 嗯。
[00:35:18] 你觉得这个,那他可能是个技术上的地方。
[00:35:20] 技术和产品引导我觉得都可以。
[00:35:23] 但主顾其实就是让他去养成习惯。
[00:35:26] 更多更多。
[00:35:28] 更多的链接。
[00:35:29] 各家其实都是,硬件其实都是在养成的。
[00:35:32] 都是在这个习惯的养成。
[00:35:34] 记在手机上面,会议的时候开。
[00:35:38] 嗯。
[00:35:39] 链接出去的时候就盖。
[00:35:42] 盖,盖,盖,一眼。
[00:35:43] 一眼的时候盖。
[00:35:44] 他其实不用是想给第一个场景养成一个习惯。
[00:35:48] 嗯。
[00:35:49] 养成一个习惯这东西就是这个设备本身的质量,操作成本,和这个结果呢,有东西你去处理一下。
[00:35:58] 嗯。
[00:36:00] 刚才你说的,你今天跟我提到一个点,就是。
[00:36:03] 嗯。
[00:36:04] 呃。
[00:36:05] 因为我感觉这个习惯,在我们现在产品的这个,丰富度上。
[00:36:09] 嗯。
[00:36:10] 然后,通过视频解决这些所有的存在感的问题。
[00:36:13] 就是技术难度上,技术复杂度上。
[00:36:15] 对。
[00:36:16] 它很难坚持到。
[00:36:17] 嗯。
[00:36:18] 嗯。
[00:36:19] 如果就一定要选择。
[00:36:20] 我其实就是本地状态做处理。
[00:36:22] 嗯。
[00:36:23] 本地状态做好一类场景。
[00:36:25] 今天你没有持续在说话。
[00:36:28] 其实本地它的设备其实就是一个低功耗状。
[00:36:30] 嗯。
[00:36:31] 然后,就是你在今天这个,比如。
[00:36:36] 你每天都是十点上班。
[00:36:38] 嗯。
[00:36:39] 十点上班,你一两个月才能整会。
[00:36:41] 那这个东西都是我觉得可以算法。
[00:36:44] 那我们学出来的。
[00:36:45] 或者它自己。
[00:36:46] 也许也可以让它自己去定义。
[00:36:48] 慢慢定义出来。
[00:36:49] 嗯。
[00:36:50] 我先去喝一小杯谢谢。
[00:36:52] 对对对。
[00:36:53] 但我觉得还是要往这个方向去走。
[00:36:55] 如果我们还是说去让它像其他事情。
[00:36:59] 像其他设备一样。
[00:37:01] 那真的。
[00:37:02] 你想一下。
[00:37:03] 如果真的就是完全要把它主动了。
[00:37:05] 跟掏出手机录一下。
[00:37:07] 别拍手机的已经被网络。
[00:37:09] 没什么区别。
[00:37:11] 如果你刚刚描述。
[00:37:12] 因为现在想的可能更多就是我们现在有辆马车。
[00:37:15] 真正现在就是现在陷入这个漩涡。
[00:37:18] 说我们现在马车已经租过快了。
[00:37:20] 你。
[00:37:21] 但是那个现在的那个汽车可能还不够舒服。
[00:37:24] 但马车已经挺快。
[00:37:25] 而且它还,它终于还方便。
[00:37:27] 我们有必要去解决。
[00:37:29] 可能稍微换那么一点点。
[00:37:31] 反正要说我们要去换一个那么大的汽车。
[00:37:34] 嗯。
[00:37:35] 因为你其实赌的点就是你赌的点就是你能拿到它全部的考核。
[00:37:41] 你就是在赌这一个点。
[00:37:44] 你就是要去拿到。
[00:37:46] 所有东西都是为这一个事情。
[00:37:48] 反正造满了那么多考核。
[00:37:50] 至于这个这里面有很多循环。
[00:37:54] 达到他给他更好的结果。
[00:37:56] 让更好结果他去促进。
[00:37:58] 这是一个对吧。
[00:38:00] 这个做的简单。
[00:38:02] 使用成本低。
[00:38:04] 便宜。
[00:38:05] 并且带起来不那么冒犯。
[00:38:07] 这也是个循环。
[00:38:08] 啊。
[00:38:09] 哎。
[00:38:10] 你没这循环。
[00:38:11] 就是。
[00:38:12] 可能。
[00:38:13] 就你刚刚的担忧。
[00:38:14] 就是对于某些场景。
[00:38:15] 哪些东西更普通。
[00:38:16] 那我们就一起找这个场景。
[00:38:17] 它总有一些。
[00:38:18] 比如你看。
[00:38:19] 一座滴滴。
[00:38:20] 滴滴之前是没有录音的。
[00:38:22] 啊。
[00:38:23] 滴滴只有。
[00:38:24] 就把乘客主动报警。
[00:38:26] 在滴滴出事之后。
[00:38:27] 那滴滴客户当时是去录音的。
[00:38:29] 你知道吗。
[00:38:30] 嗯。
[00:38:31] 它是一直持续录音的。
[00:38:32] 它足够痛啊。
[00:38:33] 它出了事啊。
[00:38:35] 滴滴要承担责任啊。
[00:38:37] 所以滴滴它就让你持续录音。
[00:38:39] 后面司机也愿意承担持续录音。
[00:38:42] 就很多网约上司机。
[00:38:43] 甚至会自己。
[00:38:44] 在按一个车内那个摄像头。
[00:38:46] 它就不喜欢跟。
[00:38:47] 乘客发生糾纷。
[00:38:48] 它就会持续录音。
[00:38:49] 这些东西就是足够痛的点。
[00:38:51] 就像我上次跟你说的。
[00:38:55] 有一些什么交警。
[00:38:56] 或者销售。
[00:38:57] 或者什么。
[00:38:58] 这些东西。
[00:39:00] 它其实就是要持续记录。
[00:39:02] 嗯。
[00:39:03] 比如我们可能随便说话。
[00:39:05] 比如视觉模型有什么用。
[00:39:08] 其实很多视觉里面。
[00:39:10] 它其实利用视觉去。
[00:39:12] 做了人类的微表情的分析。
[00:39:14] 但这里面其实你持续录。
[00:39:16] 其实是给AI看。
[00:39:17] 其实也能够去。
[00:39:18] 我今天跟他谈谈。
[00:39:20] 你到底今天虽然跟我点头。
[00:39:22] 但是你内心的微表情。
[00:39:23] 告诉我你其实是不同意的。
[00:39:25] 这些东西其实AI都是能够。
[00:39:26] 通过视觉信息去分析出来的。
[00:39:28] 那这些东西对于销售的。
[00:39:29] 后续转化筛选。
[00:39:31] 它其实就是很关键的内容。
[00:39:33] 当我去当。
[00:39:34] 当面拜访客户。
[00:39:35] 哪些东西去录出来。
[00:39:37] 它微表情可能更多去促进。
[00:39:40] 后面的产业家。
[00:39:41] 他是真的愿意。
[00:39:42] 真的去感兴趣。
[00:39:43] 哪些是敷衍的。
[00:39:45] 它可能就是一个很有意思的。
[00:39:47] 因为持续记录。
[00:39:49] 因为视觉记录。
[00:39:50] 就我们能够去产生的一个推敲。
[00:39:55] 这个推敲可能就对这个人群是。
[00:39:57] 能够产生实际转化率。
[00:40:00] 它后面不就会去在录音笔和带视觉摄像头的录音笔之间去选择后转
